ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2602208RNJX8AD,Hoàn thành,225301372218620,2026-02-20 22:42:52,2026-02-28 12:13:21,2026-02-20 22:40:09,phukienchomeo6890,160672596,Preferred(Non-CB),18794712115,"Quần áo chó mèo, Áo thu đông chó mèo được chọn màu chọn size",176178223050,Normal Product,,Chăm Sóc Thú Cưng,Quần áo & phụ kiện,Quần áo thú cưng,35900,1,XTRA Comm,,16804,,0.00%,0,2.00%,336.08,336.08,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602208RJHNGWQ,Hoàn thành,225301270226630,2026-02-20 22:41:11,2026-02-26 22:58:03,2026-02-20 22:26:28,mebacon3q,192346311,Preferred(Non-CB),25337565148,"(LIVE/VIDEO) COMBO 2 GÓI Bỉm/Tã quần Huggies Mega Jumbo SkinPerfect M102, L92, XL76, XXL68 mới",241866669230,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,799000,1,Shopee Comm,,647190,,4.50%,29123.55,0.00%,0,29123.55,29123.55,0,29123.55,,0,0.00%,0,100.00%,29123.55,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602208RCF5MX2,Đã hủy,225301066278903,2026-02-20 22:37:47,--,2026-02-20 10:53:16,hoailee1 pillow or Blanket,59917031,Preferred(Non-CB),13915012755,Chăn lông tuyết nhiều mẫu siêu kute cho bé kích thước 1m1x1m3 nhiều màu sắc,126020227464,Normal Product,,Mẹ & Bé,Đồ dùng phòng ngủ cho bé,Nệm và chăn ga,73000,0,XTRA Comm,,0,66652,4.50%,0,1.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602208RCF5MX2,Đã hủy,225301066278903,2026-02-20 22:37:47,--,2026-02-20 10:53:16,hoailee1 pillow or Blanket,59917031,Preferred(Non-CB),27314978136,"Gối cho bé đi học cotton mềm mịn thoáng khí, vỏ gối hình dễ thương cho bé mẫu mã đa dạng kích thước 30x50cm",253038183607,Normal Product,,Mẹ & Bé,Đồ dùng phòng ngủ cho bé,Nệm và chăn ga,42000,0,XTRA Comm,,0,38348,4.50%,0,1.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602208QTC74KH,Hoàn thành,225300459207169,2026-02-20 22:27:39,2026-02-26 16:17:50,2026-02-20 16:52:43,Bỉm Gooby - Việt Nam,1596427494,Shopee Mall(Non-CB),43724678326,"[Quà khéo] Combo 3 bịch tã bỉm Gooby chính hãng siêu mỏng mềm, thấm hút tốt size M/L/XL/XXL/XXXL",297000787355,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,975000,1,Shopee Comm,,786750,,4.50%,35403.75,0.00%,0,35403.75,35403.75,0,35403.75,,0,0.00%,0,100.00%,35403.75,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Others
2602208QR4QCD0,Hoàn thành,225300384236463,2026-02-20 22:26:24,2026-02-28 18:43:42,2026-02-20 22:24:56,Babyshop88.vn,104039609,Preferred(Non-CB),29324912200,Bộ body ngắn tay bodysuit Babyshop88vn cho bé trai bé gái M30.1.25-2 Jumpsuit Mẫu Trắng Be,257569266778,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,89000,1,XTRA Comm,,89000,,0.00%,0,10.00%,8900,8900,0,8900,8900,,0,0.00%,0,100.00%,8900,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
2602208QPH7T1S,Hoàn thành,225300330242695,2026-02-20 22:25:34,2026-02-27 10:18:27,2026-02-20 15:36:10,Thuần Chay VN,534786283,Preferred(Non-CB),45153764762,Bột đậu hạt rau củ Nghệ Gạo Lứt - 420g,287289802255,Normal Product,,Thực phẩm và đồ uống,Đồ uống,Bột pha,198000,1,XTRA Comm,,162011,,4.50%,7290.495,4.00%,6480.44,13770.935,7290.495,6480.44,13770.935,,0,0.00%,0,100.00%,13770.935,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208QNV8N5C,Hoàn thành,225300308252644,2026-02-20 22:25:09,2026-02-26 15:27:28,2026-02-20 20:20:00,Bobby - Gian Hàng Chính Hãng,63521925,Shopee Mall(Non-CB),29933314312,Combo 2 tã dán sơ sinh Bobby NB70/S54/M46 mới- Lõi nén cotton-soft 3mm,248171939395,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,361999,1,XTRA Comm,,300460,,4.50%,13520.7,1.50%,4506.9,18027.6,13520.7,4506.9,18027.6,,0,0.00%,0,100.00%,18027.6,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208QN2HX3Q,Hoàn thành,225300282299809,2026-02-20 22:25:03,2026-02-28 16:40:31,2026-02-20 12:01:46,Shop Mẹ Bắp - Túi Trữ Sữa,181365382,Preferred(Non-CB),5224524249,Hộp 50 Túi Trữ Sữa Sami 250ml - Nhật Bản,79335052725,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho con bú,54000,1,Shopee Comm,,54000,,4.50%,2430,0.00%,0,2430,2430,0,2430,,0,0.00%,0,100.00%,2430,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208QH6GSBF,Hoàn thành,225300151236860,2026-02-20 22:22:31,2026-02-27 17:27:18,2026-02-19 18:24:24,DEKO STORE,540879723,Shopee Mall(Non-CB),25284909630,"Lược điện chải tóc không dây ion âm chăm sóc tóc mềm mượt, gỡ rối suôn mượt tạo kiểu dễ dàng",425269723280,Normal Product,,Sắc Đẹp,Dụng cụ làm đẹp,Dụng cụ chăm sóc tóc,219000,1,Shopee Comm,,197100,,4.50%,8869.5,0.00%,0,8869.5,8869.5,0,8869.5,,0,0.00%,0,100.00%,8869.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602208QE3ABTM,Hoàn thành,225300047212170,2026-02-20 22:20:47,2026-02-24 10:44:05,2026-02-20 22:20:04,LuNa Shop02,1675661732,C2C(Non-CB),49501274669,"Combo 5, 10 Quần Lót Nữ Su Thun Lạnh Đúc 7A , Không Đường May–Mềm Thoáng Khí,Ôm Dáng Gọn Bụng",282149036996,Normal Product,,Thời Trang Nữ,Đồ lót,Quần lót,51840,1,XTRA Comm,,51840,,10.00%,5184,8.00%,4147.2,9331.2,5184,4147.2,9331.2,,0,0.00%,0,100.00%,9331.2,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Others
2602208Q52CY8M,Hoàn thành,225299744269436,2026-02-20 22:15:44,2026-02-27 12:09:14,2026-02-20 22:13:57,tiem.tui,19056333,Preferred(Non-CB),22259033666,🌿Túi Xách Nữ - HÀNG LOẠI 1 - Túi đeo chéo quai xách siêu sang kèm móc ngựa 😍l,184680826409,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,285000,1,Shopee Comm,,245100,,4.50%,11029.5,0.00%,0,11029.5,11029.5,0,11029.5,,0,0.00%,0,100.00%,11029.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208Q3NJG3K,Hoàn thành,225299697255049,2026-02-20 22:14:58,2026-02-25 18:38:46,2026-02-18 22:38:22,GIa Dụng MN 247h,1456409243,C2C(Non-CB),26730340012,Hộp 100 găng tay nấu ăn siêu dai Victoria Bay,147746333185,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Tạp dề & găng tay nấu nướng,11999,1,XTRA Comm,,11999,,4.50%,539.955,1.50%,179.985,719.94,539.955,179.985,719.94,,0,0.00%,0,100.00%,719.94,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
2602208PVX0CEH,Hoàn thành,225299471221611,2026-02-20 22:11:12,2026-02-26 15:34:11,2026-02-20 22:09:28,MINH KATY,1507599029,Preferred(Non-CB),49001078775,[MUA 1 TẶNG 1] Combo Dầu Gội LASHE SUPERFOOD Đủ Loại + Tặng Dầu Xả LASHE SUPERFOOD 550g,370096542517,Normal Product,,Sắc Đẹp,Chăm sóc tóc,Dầu gội,199000,1,Shopee Comm,,199000,,4.50%,8955,0.00%,0,8955,8955,0,8955,,0,0.00%,0,100.00%,8955,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Others
2602208PQ8UJTU,Hoàn thành,225299281277889,2026-02-20 22:08:01,2026-02-26 18:53:57,2026-02-20 21:49:05,MAY.COSMETICS,59377270,C2C(Non-CB),1785012926,Kem Rosa Beauty Cream UV 30/ 15g,42113353626,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Kem dưỡng ẩm,260000,1,Shopee Comm,,217400,,4.50%,9783,0.00%,0,9783,9783,0,9783,,0,0.00%,0,100.00%,9783,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Others
2602208PDF42U8,Hoàn thành,225298953291045,2026-02-20 22:02:53,2026-02-27 20:09:47,2026-02-20 14:29:50,Giay zep Store,92509213,Preferred(Non-CB),9699413674,Tông Xỏ Ngón Nam Nữ 4cm Chạy Bộ Chiếc Lá QIAOYILUO 4 Màu Cao Cấp Đế Chống Trơn Trượt size 35-44-TL,315023515194,Normal Product,,Giày Dép Nam,Xăng-đan & Dép,Dép xỏ ngón,79000,2,XTRA Comm,,158000,,4.50%,7110,3.00%,4740,11850,21330,14220,35550,,0,0.00%,0,100.00%,35550,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602208PDF42U8,Hoàn thành,225298953291045,2026-02-20 22:02:53,2026-02-27 20:09:47,2026-02-20 14:29:50,Giay zep Store,92509213,Preferred(Non-CB),9699413674,Tông Xỏ Ngón Nam Nữ 4cm Chạy Bộ Chiếc Lá QIAOYILUO 4 Màu Cao Cấp Đế Chống Trơn Trượt size 35-44-TL,315023515195,Normal Product,,Giày Dép Nam,Xăng-đan & Dép,Dép xỏ ngón,79000,2,XTRA Comm,,158000,,4.50%,7110,3.00%,4740,11850,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602208PDF42U8,Hoàn thành,225298953291045,2026-02-20 22:02:53,2026-02-27 20:09:47,2026-02-20 14:29:50,Giay zep Store,92509213,Preferred(Non-CB),9699413674,Tông Xỏ Ngón Nam Nữ 4cm Chạy Bộ Chiếc Lá QIAOYILUO 4 Màu Cao Cấp Đế Chống Trơn Trượt size 35-44-TL,315023515196,Normal Product,,Giày Dép Nam,Xăng-đan & Dép,Dép xỏ ngón,79000,2,XTRA Comm,,158000,,4.50%,7110,3.00%,4740,11850,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602208PBQQM7E,Hoàn thành,225298894215859,2026-02-20 22:01:34,2026-02-23 18:00:41,2026-02-19 21:59:19,Gối nệm Ema cho người Việt,292822630,Shopee Mall(Non-CB),21505280806,"Gối cao su non công thái học EMA - Chống đau cổ vai gáy, giảm ngủ ngáy, ngừa thoái hóa đốt sống cổ",240066900513,Normal Product,,Nhà cửa & Đời sống,Chăn ga gối nệm,Gối,559000,1,Shopee Comm,,508690,,4.50%,22891.05,0.00%,0,22891.05,22891.05,0,22891.05,,0,0.00%,0,100.00%,22891.05,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
2602208PB1UK91,Hoàn thành,225298871279402,2026-02-20 22:01:11,2026-02-27 20:02:38,2026-02-19 14:31:01,Kutieskin Official Store,1052939957,Shopee Mall(Non-CB),16498623565,Kem bôi dịu da Kutieskin 30g cho bé (Kem bôi mẩn ngứa - hăm),194533784530,Normal Product,,Mẹ & Bé,Chăm sóc sức khỏe bé,Chăm sóc da cho bé,110000,1,XTRA Comm,,110000,,4.50%,4950,7.50%,8250,13200,4950,8250,13200,,0,0.00%,0,100.00%,13200,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
2602208P139AV4,Hoàn thành,225298537239953,2026-02-20 21:55:37,2026-02-28 12:10:41,2026-02-20 21:51:34,Dehood,1215021791,C2C(Non-CB),40901764620,Combo 3 Quần short đùi cạp cao Dehood chất nỉ không nhăn không xù mềm mịn có túi có dây rút tôn V3,270144519198,Normal Product,,Thời Trang Nữ,Quần đùi,Quần đùi,189200,1,XTRA Comm,,162712,,4.50%,7322.04,4.50%,7322.04,14644.08,7322.04,7322.04,14644.08,,0,0.00%,0,100.00%,14644.08,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208NS7GJ87,Đã hủy,225298273223239,2026-02-20 21:51:13,--,2026-02-18 09:59:43,UUMIR Official Store,108441972,Shopee Mall(CB),41367699666,"UUMIR Hộp đựng thẻ UUMIR, Ví đựng tiền xu chống nước bằng da PU, Túi đựng tiền in hình thỏ thông thường",271458643645,Normal Product,,Túi Ví Nữ,Ví,Ví mini đựng tiền,58536,0,XTRA Comm,,0,56779,4.50%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người bán.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
2602208NQVM3WW,Hoàn thành,225298228252924,2026-02-20 21:50:29,2026-02-26 22:02:12,2026-02-20 11:15:04,MaiHin_90,38353072,Preferred(Non-CB),41005164007,Dép sandal đế dày phong cách retro dành cho nữ mùa hè,243536848605,Normal Product,,Giày Dép Nữ,Xăng-đan và dép,Xăng-đan đế bằng,148000,1,XTRA Comm,,148000,,4.50%,6660,4.50%,6660,13320,6660,6660,13320,,0,0.00%,0,100.00%,13320,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208NQTNMFY,Hoàn thành,225298226201254,2026-02-20 21:50:27,2026-02-25 07:10:40,2026-02-20 13:21:51,Guardian Hà Nội Official Store,412741369,Shopee Mall(Non-CB),27555644357,Dầu Gội Dược Liệu Nguyên Xuân Bồng Bềnh 520g,178313390952,Normal Product,,Sắc Đẹp,Chăm sóc tóc,Dầu gội,190000,1,XTRA Comm,,156549,,4.50%,7044.705,1.00%,1565.49,8610.195,10530,2340,12870,,0,0.00%,0,100.00%,12870,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208NQTNMFY,Hoàn thành,225298226201254,2026-02-20 21:50:27,2026-02-25 07:10:40,2026-02-20 13:21:51,Guardian Hà Nội Official Store,412741369,Shopee Mall(Non-CB),28655644028,Dầu Xả Dược Liệu Nguyên Xuân Bồng Bềnh 150Ml,185249386685,Normal Product,,Sắc Đẹp,Chăm sóc tóc,Dầu xả,94000,1,XTRA Comm,,77451,,4.50%,3485.295,1.00%,774.51,4259.805,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208N3FCM96,Hoàn thành,225297544290369,2026-02-20 21:39:24,2026-02-26 15:57:36,2026-02-20 15:25:43,SHOP THANH HOA 3,995527220,C2C(Non-CB),26390604209,Dép rọ nam CT32 TCHC - HS26 - ASE32,296286237571,Normal Product,,Giày Dép Nam,Xăng-đan & Dép,Xăng-đan,68000,1,Shopee Comm,,61200,,4.50%,2754,0.00%,0,2754,8262,0,8262,,0,0.00%,0,100.00%,8262,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208N3FCM96,Hoàn thành,225297544290369,2026-02-20 21:39:24,2026-02-26 15:57:36,2026-02-20 15:25:43,SHOP THANH HOA 3,995527220,C2C(Non-CB),26390604209,Dép rọ nam CT32 TCHC - HS26 - ASE32,296286237582,Normal Product,,Giày Dép Nam,Xăng-đan & Dép,Xăng-đan,68000,1,Shopee Comm,,61200,,4.50%,2754,0.00%,0,2754,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208N3FCM96,Hoàn thành,225297544290369,2026-02-20 21:39:24,2026-02-26 15:57:36,2026-02-20 15:25:43,SHOP THANH HOA 3,995527220,C2C(Non-CB),43265621182,Dép rọ nữ công ty 32 TCHC,306286267872,Normal Product,,Giày Dép Nữ,Xăng-đan và dép,Xăng-đan đế bằng,68000,1,Shopee Comm,,61200,,4.50%,2754,0.00%,0,2754,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208MYMBNGG,Hoàn thành,225297414281853,2026-02-20 21:36:54,2026-02-28 12:42:34,2026-02-20 21:34:01,Vật Tư Nông Nghiệp Ngọc Điệp,1007283637,C2C(Non-CB),25379841667,Mũ Chống Nắng Đi Biển Gấp Gọn Tiện Dụng Phong Cách Hàn Quốc Dành Cho Nữ,109160983844,Normal Product,,Phụ Kiện Thời Trang,Mũ,,37000,1,Shopee Comm,,37000,,4.50%,1665,0.00%,0,1665,1665,0,1665,,0,0.00%,0,100.00%,1665,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYGiayBetXinh0801,,,,Others
2602208MQB6FT2,Hoàn thành,225297136241409,2026-02-20 21:32:20,2026-02-21 12:55:53,2026-02-20 13:57:34,JoyMall - Lock&Lock Chính Hãng,195775920,Shopee Mall(Non-CB),40064132104,"Ly Giữ Nhiệt LocknLock LHC4416 710ml, LHC4419 900ml Thép Phủ Sứ, Hàng Chính Hãng, Có Ống Hút-JoyMall",208653486589,Normal Product,,Nhà cửa & Đời sống,Bộ đồ bàn ăn,Bình nước & phụ kiện,420200,1,Shopee Comm,,386584,,4.50%,17396.28,0.00%,0,17396.28,34792.56,0,34792.56,,0,0.00%,0,100.00%,34792.56,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602208MQB6FT2,Hoàn thành,225297136241409,2026-02-20 21:32:20,2026-02-21 12:55:53,2026-02-20 13:57:34,JoyMall - Lock&Lock Chính Hãng,195775920,Shopee Mall(Non-CB),40064132104,"Ly Giữ Nhiệt LocknLock LHC4416 710ml, LHC4419 900ml Thép Phủ Sứ, Hàng Chính Hãng, Có Ống Hút-JoyMall",208653486590,Normal Product,,Nhà cửa & Đời sống,Bộ đồ bàn ăn,Bình nước & phụ kiện,420200,1,Shopee Comm,,386584,,4.50%,17396.28,0.00%,0,17396.28,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602208MG2GUHY,Hoàn thành,225296892266786,2026-02-20 21:28:12,2026-03-05 17:54:29,2026-02-20 13:04:38,Topick Global,196261835,Preferred(CB),27594158768,"Móc khóa da “Lucky Horse ” sáng tạo, Charm túi Pony hoạt hình, Mặt dây chuyền trái tim cặp đôi, Hộp đựng chìa khóa ô tô",297377150358,Normal Product,,Sở thích & Sưu tầm,Quà Lưu Niệm,Móc khóa,35200,1,XTRA Comm,,35200,,4.50%,1584,1.00%,352,1936,1584,352,1936,,0,0.00%,0,100.00%,1936,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208MCHXQ2A,Hoàn thành,225296774222976,2026-02-20 21:26:14,2026-02-24 22:08:17,2026-02-19 11:11:18,Tổng Kho Sỉ Hà Nội 1,1160265072,Preferred(Non-CB),24908459171,Túi Rác Tự Phân Hủy - Bao Rác Đen Kích Thước Lớn 55*65 cm 1 cuộn,240220065948,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Túi nilon & túi rác,12900,2,Shopee Comm,,25800,,4.50%,1161,0.00%,0,1161,1161,0,1161,,0,0.00%,0,100.00%,1161,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602208MCHXQ29,Hoàn thành,225296774222975,2026-02-20 21:26:14,2026-02-24 22:08:27,2026-02-19 11:11:18,Unilever - Chăm Sóc Cá Nhân,111138057,Shopee Mall(Non-CB),2855276254,Sữa Tắm Serum Dove Pro-Ceramide Giúp Da Đàn Hồi Và Căng Bóng 500g,197937531289,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Xà phòng & sữa tắm,139999,1,Shopee Comm,,119896,,4.50%,5395.32,0.00%,0,5395.32,8170.11,0,8170.11,,0,0.00%,0,100.00%,8170.11,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602208MCHXQ29,Hoàn thành,225296774222975,2026-02-20 21:26:14,2026-02-24 22:08:27,2026-02-19 11:11:18,Unilever - Chăm Sóc Cá Nhân,111138057,Shopee Mall(Non-CB),22261342677,Lăn ngăn mùi dưỡng sáng cao cấp Dove tinh chất serum dành cho nữ với 3% Niacinamide 45ml,204764100209,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Khử mùi cơ thể,71999,1,Shopee Comm,,61662,,4.50%,2774.79,0.00%,0,2774.79,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602208MAUJF3M,Hoàn thành,225296717206481,2026-02-20 21:25:18,2026-02-25 12:14:33,2026-02-20 12:42:58,Procare,909046113,C2C(Non-CB),25750640420,"Giá đỡ điện thoại ô tô,kẹp điện thoại cửa gió gắn khe gió điều hoà xoay 360 nhỏ gọn tiện lợi cho xe",137770304516,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Giá đỡ điện thoại,38000,1,XTRA Comm,,38000,,4.50%,1710,1.00%,380,2090,1710,380,2090,,0,0.00%,0,100.00%,2090,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208MAMXNQV,Hoàn thành,225296710268613,2026-02-20 21:25:10,2026-02-27 11:26:13,2026-02-19 20:26:14,Bebi123,16119987,Preferred(Non-CB),7195561890,Hộp 50 túi trữ sữa Nhật Bản 250ml Babuu Baby tiện lợi cho mẹ,111156942459,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho con bú,70000,1,Shopee Comm,,70000,,4.50%,3150,0.00%,0,3150,3150,0,3150,,0,0.00%,0,100.00%,3150,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208M21A3R3,Hoàn thành,225296421236995,2026-02-20 21:20:21,2026-02-26 09:08:42,2026-02-19 16:58:03,UniDry Viet Nam,132894999,C2C(Non-CB),42357288183,Tã dán sơ sinh UniDry Supreme siêu mỏng chỉ 2mm - NB40,265617745383,Normal Product,391924712817448_0_0,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,189999,1,XTRA Comm,,167199,,4.50%,7523.955,4.00%,6687.96,14211.915,7523.955,6687.96,14211.915,,0,0.00%,0,100.00%,14211.915,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208M21A3R3,Hoàn thành,225296421236995,2026-02-20 21:20:21,2026-02-26 09:08:42,2026-02-19 16:58:03,UniDry Viet Nam,132894999,C2C(Non-CB),44107275582,QUÀ TẶNG - Khăn ướt UniDry/Unifresh Baby 80 miếng,295615832734,Normal Product,391924712817448_0_0,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,Khăn lau,0,1,Shopee Comm,,0,,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208KVD23A7,Hoàn thành,225296232227275,2026-02-20 21:17:13,2026-02-27 15:45:39,2026-02-20 21:14:17,Tiệm Nhà Tuệ Tâm,52069992,Preferred(Non-CB),29750753145,"Vòng tay a Di Đà Phật phát quang, vòng tay cao su adidaphat",69799280576,Normal Product,,Phụ Kiện Thời Trang,Vòng tay & Lắc tay,,10000,1,Shopee Comm,,10000,,4.50%,450,0.00%,0,450,1350,0,1350,,0,0.00%,0,100.00%,1350,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208KVD23A7,Hoàn thành,225296232227275,2026-02-20 21:17:13,2026-02-27 15:45:39,2026-02-20 21:14:17,Tiệm Nhà Tuệ Tâm,52069992,Preferred(Non-CB),29750753145,"Vòng tay a Di Đà Phật phát quang, vòng tay cao su adidaphat",250880725830,Normal Product,,Phụ Kiện Thời Trang,Vòng tay & Lắc tay,,10000,1,Shopee Comm,,10000,,4.50%,450,0.00%,0,450,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
